ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"45","Social Sciences","4506","Economics","450601","General Economics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-economics"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-design-visual-communications"
"44","Public Administration and Social Service","4405","Public Work Analysis","440599","Other Public Policy Analysis",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",8,"carnegie-mellon-university","other-public-policy-analysis"
"44","Public Administration and Social Service","4405","Public Work Analysis","440501","General Public Policy Analysis",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",133,"carnegie-mellon-university","general-public-policy-analysis"
"44","Public Administration and Social Service","4404","Public Administration","440401","Public Administration",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",36,"carnegie-mellon-university","public-administration-6"
"52","Business","5202","Business Administration, Management, & Operations","520205","Operations Management & Supervision",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","operations-management-supervision"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500409","Graphic Design",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","graphic-design"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500411","Game & Interactive Media Design",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",12,"carnegie-mellon-university","game-interactive-media-design"
"52","Business","5202","Business Administration, Management, & Operations","520299","Other Business Administration, Management, & Operations",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-business-administration-management-operations"
"42","Psychology","4299","Other Psychology Studies","429999","Other Psychology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-psychology"
"42","Psychology","4201","General Psychology","420101","General Psychology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","general-psychology-6"
"40","Physical Sciences","4010","Materials Sciences","401001","Materials Science",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",53,"carnegie-mellon-university","materials-science"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500499","Other Design & Applied Arts",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",11,"carnegie-mellon-university","other-design-applied-arts"
"40","Physical Sciences","4008","Physics","400801","General Physics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",17,"carnegie-mellon-university","general-physics"
"40","Physical Sciences","4005","Chemistry","400507","Polymer Chemistry",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","polymer-chemistry"
"52","Business","5203","Accounting","520301","Accounting",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","accounting-6"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",10,"carnegie-mellon-university","general-chemistry"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500501","General Drama & Theater Arts",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-drama-theater-arts"
"38","Philosophy and Religious Studies","3801","Philosophy","380102","Logic",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",10,"carnegie-mellon-university","logic"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","philosophy-6"
"30","Interdisciplinary Studies","3017","Behavioral Sciences","301701","Behavioral Sciences",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","behavioral-sciences-6"
"30","Interdisciplinary Studies","3015","Science, Technology, & Society","301501","Science, Technology, & Society",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","science-technology-society-6"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500502","Technical Theatre Design & Technology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","technical-theatre-design-technology"
"52","Business","5206","Managerial Economics","520601","Business & Managerial Economics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","business-managerial-economics"
