ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271010","Artists & related workers",2018,"2018","true","true",1959,1086.648616293624,79143.51046452271,20553.799067921194,22,"artists-related-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2018,"2018","true","true",1644,995.4587708173985,53701.47566909976,20276.12660304267,20,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","274030","Television, video, & motion picture camera operators & editors",2018,"2018","true","true",1381,912.3670494038126,47471.03982621289,19943.37862574403,14,"television-video-motion-picture-camera-operators-editors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271024","Graphic designers",2018,"2018","true","true",5302,1787.66821935691,54859.011882308565,9372.917703609617,40,"graphic-designers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271025","Interior designers",2018,"2018","true","true",960,760.6922310520195,41945.38125,11509.898690471748,7,"interior-designers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","27102X","Other designers",2018,"2018","true","true",5916,1888.340242895994,89689.05409060176,21137.9028412103,56,"other-designers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","274021","Photographers",2018,"2018","true","true",1310,888.6044909056538,42059.76717557252,25331.707149388316,10,"photographers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273091","Interpreters and translators",2018,"2018","true","true",1225,859.2925049976059,75109.77632653061,28450.518819435227,5,"interpreters-and-translators","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272012","Producers & directors",2018,"2018","true","true",3274,1404.783316729344,97609.76206475259,38955.22982543478,34,"producers-directors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273043","Writers & authors",2018,"2018","true","true",3437,1439.3272000890254,102168.42857142857,41836.41151675748,32,"writers-authors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272022","Coaches and scouts",2018,"2018","true","true",1574,974.0356142185511,52100.02604828463,27681.211478593552,18,"coaches-and-scouts","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273042","Technical writers",2018,"2018","true","true",1021,784.4877146148799,74012.64152791382,21550.546314305637,13,"technical-writers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272042","Musicians and singers",2018,"2018","true","true",717,657.4054423563899,45580.464435146445,37613.716606674425,7,"musicians-and-singers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273041","Editors",2018,"2018","true","true",2314,1181.008640505637,63964.992221261884,20914.6068951872,22,"editors","Computer and Information Sciences and Support Services","11"
